Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,11,4,2004,Cognitive modeling analysis of decision-making processes in cocaine abusers,"Stout, Julie C., Busemeyer, Jerome R., Lin, Anli, Grant, Steven J., Bonson, Katherine R.","Department of Psychology, Indiana University, 1101 East 10th St., 47405-7007, Bloomington, IN; National Institute on Drug Abuse, Bethesda, Maryland",742-747,Brief Reports,https://doi.org/10.3758/BF03196629,https://link.springer.com/content/pdf/10.3758/BF03196629.pdf
Psychonomic Bulletin & Review,11,3,2004,Infants can rapidly form new categorical representations,"Ribar, Rebecca J., Oakes, Lisa M., Spalding, Thomas L.","University of Wisconsin, Milwaukee, Wisconsin; Department of Psychology, University of Iowa, 52242, Iowa City, IA; University of Alberta, Edmonton, Alberta, Canada",536-541,Brief Reports,https://doi.org/10.3758/BF03196607,https://link.springer.com/content/pdf/10.3758/BF03196607.pdf
Psychonomic Bulletin & Review,11,3,2004,The influence of phonological neighborhood on visual word perception,"Yates, Mark, Locker, Lawrence, Simpson, Greg B.","Psychology Department, University of South Alabama, Life Sciences Building, Room 320, 36688, Mobile, AL; University of Kansas, Lawrence, Kansas",452-457,Brief Reports,https://doi.org/10.3758/BF03196594,https://link.springer.com/content/pdf/10.3758/BF03196594.pdf
Psychonomic Bulletin & Review,11,4,2004,Analysis of group differences in processing speed: Where are the models of processing?,"Ratcliff, Roger, Spieler, Daniel, Mckoon, Gail","Department of Psychology, Ohio State University, 1827 Neil Ave., 43210, Columbus, OH; Georgia Institute of Technology, Atlanta, Georgia",755-769,Notes and Comment,https://doi.org/10.3758/BF03196631,https://link.springer.com/content/pdf/10.3758/BF03196631.pdf
Psychonomic Bulletin & Review,11,4,2004,Episodic memory reflected in printed word naming,"Goldinger, Stephen D., Azuma, Tamiko","Department of Psychology, Arizona State University, Box 871104, 85287-1104, Tempe, AZ",716-722,Brief Reports,https://doi.org/10.3758/BF03196625,https://link.springer.com/content/pdf/10.3758/BF03196625.pdf
Psychonomic Bulletin & Review,11,4,2004,Differences between Chinese morphosyllabic and German alphabetic readers in the Stroop interference effect,"Saalbach, Henrik, Stern, Elsbeth","Max Planck Institute for Human Development, Lentzeallee 94, D-14195, Berlin, Germany",709-715,Brief Reports,https://doi.org/10.3758/BF03196624,https://link.springer.com/content/pdf/10.3758/BF03196624.pdf
Psychonomic Bulletin & Review,11,4,2004,The role of guessing and boundaries on date estimation biases,"Lee, Peter James, Brown, Norman R.","Department of Psychology, University of Alberta, T6G 2E9, Edmonton, AB, Canada",748-754,Brief Reports,https://doi.org/10.3758/BF03196630,https://link.springer.com/content/pdf/10.3758/BF03196630.pdf
Psychonomic Bulletin & Review,11,4,2004,Perceptual grouping and attention: Not all groupings are equal,"Kimchi, Ruth, Razpurker-Apfeld, Irene","Department of Psychology, University of Haifa, 31905, Haifa, Israel",687-696,Brief Reports,https://doi.org/10.3758/BF03196621,https://link.springer.com/content/pdf/10.3758/BF03196621.pdf
Psychonomic Bulletin & Review,11,4,2004,Differential fan effect and attentional focus,"Sohn, Myeong-Ho, Anderson, John R., Reder, Lynne M., Goode, Adam","Carnegie Mellon University, Pennsylvania, Pittsburgh",729-734,Brief Reports,https://doi.org/10.3758/BF03196627,https://link.springer.com/content/pdf/10.3758/BF03196627.pdf
Psychonomic Bulletin & Review,11,4,2004,Categorization influences illusory conjunctions,"Esterman, Michael, Prinzmetal, William, Robertson, Lynn","Department of Psychology, University of California, 3210 Tolman Hall, Room 1650, 94720-1650, Berkeley, CA; Veterans Administration Medical Research, Martinez, California",681-686,Brief Reports,https://doi.org/10.3758/BF03196620,https://link.springer.com/content/pdf/10.3758/BF03196620.pdf
Psychonomic Bulletin & Review,11,4,2004,Identification of own-race and other-race faces: Implications for the representation of race in face space,"Byatt, Graham, Rhodes, Gillian","School of Psychology, University of Western Australia, 35 Stirling Highway, 6009, Nedlands, WA, Australia",735-741,Brief Reports,https://doi.org/10.3758/BF03196628,https://link.springer.com/content/pdf/10.3758/BF03196628.pdf
Psychonomic Bulletin & Review,11,4,2004,In defense of the signal detection interpretation of remember/know judgments,"Wixted, John T., Stretch, Vincent","Department of Psychology, 0109, University of California, San Diego, 92093-0109, CA, La Jolla; University of Southern Mississippi Gulf Coast, Long Beach, Mississippi",616-641,Theoretical and Review Articles,https://doi.org/10.3758/BF03196616,https://link.springer.com/content/pdf/10.3758/BF03196616.pdf
Psychonomic Bulletin & Review,11,4,2004,The suppression model remains unsound: A reply to Deutsch,"Chambers, Christopher D., Mattingley, Jason B., Moss, Simon A.","Cognitive Neuroscience Laboratory, Department of Psychology, University of Melbourne, 3010, Victoria, Australia; Monash University, Clayton, Victoria, Australia",677-680,Theoretical and Review Articles,https://doi.org/10.3758/BF03196619,https://link.springer.com/content/pdf/10.3758/BF03196619.pdf
Psychonomic Bulletin & Review,11,4,2004,Spatial S-R compatibility effects in an intentional imitation task,"Heyes, Cecilia, Ray, Elizabeth","Department of Psychology, University College London, Gower Street, WC1E 6BT, London, UK",703-708,Brief Reports,https://doi.org/10.3758/BF03196623,https://link.springer.com/content/pdf/10.3758/BF03196623.pdf
Psychonomic Bulletin & Review,11,4,2004,Reconsidering evidence for the suppression model of the octave illusion,"Chambers, Christopher D., Mattingley, Jason B., Moss, Simon A.","Cognitive Neuroscience Laboratory, Department of Psychology, University of Melbourne, 3010, Melbourne, VIC, Australia; Monash University, Clayton, Victoria, Australia",642-666,Theoretical and Review Articles,https://doi.org/10.3758/BF03196617,https://link.springer.com/content/pdf/10.3758/BF03196617.pdf
Psychonomic Bulletin & Review,11,4,2004,"Reply to “Reconsidering evidence for the suppression model of the octave illusion,” by C. D. Chambers, J. B. Mattingley, and S. A. Moss","Deutsch, Diana","Department of Psychology, University of California, San Diego, 92093, La Jolla, CA",667-676,Theoretical and Review Articles,https://doi.org/10.3758/BF03196618,https://link.springer.com/content/pdf/10.3758/BF03196618.pdf
Psychonomic Bulletin & Review,11,4,2004,Estimation and interpretation of 1/fα noise in human cognition,"Wagenmakers, Eric-Jan, Farrell, Simon, Ratcliff, Roger","Department of Psychology, University of Amsterdam, Roetersstraat 15, 1018 WB, Amsterdam, The Netherlands; Department of Experimental Psychology, University of Bristol, 8 Woodland Rd., BS8 1TN, Bristol, England; Ohio State University, Columbus, Ohio",579-615,Theoretical and Review Articles,https://doi.org/10.3758/BF03196615,https://link.springer.com/content/pdf/10.3758/BF03196615.pdf
Psychonomic Bulletin & Review,11,4,2004,Attentional set interacts with perceptual load in visual search,"Theeuwes, Jan, Kramer, Arthur F., Belopolsky, Artem V.","Department of Cognitive Psychology, Vrije Universiteit, Van Der Boechorststraat 1, 1081 BT, Amsterdam, The Netherlands; University of Illinois, Urbana-Champaign, Illinois",697-702,Brief Reports,https://doi.org/10.3758/BF03196622,https://link.springer.com/content/pdf/10.3758/BF03196622.pdf
Psychonomic Bulletin & Review,11,4,2004,Paws + cause = pause? Memory load and memory blends in homophone recognition,"Azuma, Tamiko, Williams, Erica J., Davie, Juliet E.","Department of Speech and Hearing Science, Arizona State University, P. O. Box 870102, 85287-0102, Tempe, AZ",723-728,Brief Reports,https://doi.org/10.3758/BF03196626,https://link.springer.com/content/pdf/10.3758/BF03196626.pdf
Psychonomic Bulletin & Review,11,5,2004,Processing doubly quantified sentences: Evidence from eye movements,"Filik, Ruth, Paterson, Kevin B., Liversedge, Simon P.","Department of Psychology, University of Glasgow, 58 Hillhead Street, G12 8QB, Glasgow, Scotland; University of Leicester, Leicester, England; University of Durham, Durham, England",953-959,Brief Reports,https://doi.org/10.3758/BF03196727,https://link.springer.com/content/pdf/10.3758/BF03196727.pdf
Psychonomic Bulletin & Review,11,5,2004,Age differences in veridical and false recall are not inevitable: The role of frontal lobe function,"Butler, Karin M., Mcdaniel, Mark A., Dornburg, Courtney C., Price, Amanda L., Roediger, Henry L.","Department of Psychology, Logan Hall, University of New Mexico, 87131, Albuquerque, NM; Washington University, St. Louis, Missouri; Elizabethtown College, Elizabethtown, Pennsylvania",921-925,Brief Reports,https://doi.org/10.3758/BF03196722,https://link.springer.com/content/pdf/10.3758/BF03196722.pdf
Psychonomic Bulletin & Review,11,5,2004,Merging race models and adaptive networks: A parallel race network,"Cousineau, Denis","Département de Psychologie, Université de Montréal, C. P. 6128, succ. Centre-ville, H3C 3J7, Montréal, QC, Canada",807-825,Theoretical And Review Articles,https://doi.org/10.3758/BF03196707,https://link.springer.com/content/pdf/10.3758/BF03196707.pdf
Psychonomic Bulletin & Review,11,5,2004,Are there capacity limitations in symmetry perception?,"Huang, Liqiang, Pashler, Harold, Junge, Justin A.","Department of Psychology 0109, University of California, San Diego, 92093, La Jolla, CA; Yale University, New Haven, Connecticut",862-869,Brief Reports,https://doi.org/10.3758/BF03196713,https://link.springer.com/content/pdf/10.3758/BF03196713.pdf
Psychonomic Bulletin & Review,11,5,2004,Age differences in veridical and false recall are not inevitable: The role of frontal lobe function,"Butler, Karin M., Mcdaniel, Mark A., Dornburg, Courtney C., Price, Amanda L., Roediger, Henry L.","Department of Psychology, Logan Hall, University of New Mexico, 87131, Albuquerque, NM; Washington University, St. Louis, Missouri; Elizabethtown College, Elizabethtown, Pennsylvania",921-925,Brief Reports,https://doi.org/10.3758/BF03196722,https://link.springer.com/content/pdf/10.3758/BF03196722.pdf
Psychonomic Bulletin & Review,11,5,2004,Merging race models and adaptive networks: A parallel race network,"Cousineau, Denis","Département de Psychologie, Université de Montréal, C. P. 6128, succ. Centre-ville, H3C 3J7, Montréal, QC, Canada",807-825,Theoretical And Review Articles,https://doi.org/10.3758/BF03196707,https://link.springer.com/content/pdf/10.3758/BF03196707.pdf
Psychonomic Bulletin & Review,11,5,2004,Are there capacity limitations in symmetry perception?,"Huang, Liqiang, Pashler, Harold, Junge, Justin A.","Department of Psychology 0109, University of California, San Diego, 92093, La Jolla, CA; Yale University, New Haven, Connecticut",862-869,Brief Reports,https://doi.org/10.3758/BF03196713,https://link.springer.com/content/pdf/10.3758/BF03196713.pdf
Psychonomic Bulletin & Review,11,5,2004,View sensitivity increases for same-shape matches if mismatches show pairs of more similar shapes,"Lawson, Rebecca","Department of Psychology, University of Liverpool, Eleanor Rathbone Building, Bedford Street South, L69 7ZA, Liverpool, England",896-902,Brief Reports,https://doi.org/10.3758/BF03196718,https://link.springer.com/content/pdf/10.3758/BF03196718.pdf
Psychonomic Bulletin & Review,11,5,2004,Learning in a unidimensional absolute identification task,"Rouder, Jeffrey N., Morey, Richard D., Cowan, Nelson, Pealtz, Monique","Department of Psychological Sciences, University of Missouri, 201 McAlester Hall, 65211, Columbia, MO",938-944,Brief Reports,https://doi.org/10.3758/BF03196725,https://link.springer.com/content/pdf/10.3758/BF03196725.pdf
Psychonomic Bulletin & Review,11,5,2004,The role of memory representation in the vigilance decrement,"Caggiano, Daniel M., Parasuraman, Raja","Cognitive Science Laboratory, Catholic University of America, 250 O’Boyle Hall, 20064, Washington, DC",932-937,Brief Reports,https://doi.org/10.3758/BF03196724,https://link.springer.com/content/pdf/10.3758/BF03196724.pdf
Psychonomic Bulletin & Review,11,5,2004,Evidence for a procedural-learning-based system in perceptual category learning,"Maddox, W. Todd, Bohil, Corey J., Ing, A. David","Department of Psychology, University of Texas, 1 University Station A8000, 78712, Austin, TX",945-952,Brief Reports,https://doi.org/10.3758/BF03196726,https://link.springer.com/content/pdf/10.3758/BF03196726.pdf
Psychonomic Bulletin & Review,11,5,2004,Searching for stimulus-driven shifts of attention,"Franconeri, Steven L., Simons, Daniel J., Junge, Justin A.","Department of Psychology, Harvard University, 33 Kirkland St., 7th Floor, 02138, Cambridge, MA; University of Illinois at Urbana-Champaign, Urbana, Illinois; Harvard University, Cambridge, Massachusetts",876-881,Brief Reports,https://doi.org/10.3758/BF03196715,https://link.springer.com/content/pdf/10.3758/BF03196715.pdf
Psychonomic Bulletin & Review,11,5,2004,Stimulus-response compatibility with wheel-rotation responses: Will an incompatible response coding be used when a compatible coding is possible?,"Proctor, Robert W., Wang, Dong-Yuan Debbie, Pick, David F.","Department of Psychological Sciences, Purdue University, 47907-1364, West Lafayette, IN; Purdue University Calumet, Hammond, Indiana",841-847,Brief Reports,https://doi.org/10.3758/BF03196710,https://link.springer.com/content/pdf/10.3758/BF03196710.pdf
Psychonomic Bulletin & Review,11,5,2004,Selective attention and asymmetry in the Müller-Lyer illusion,"Predebon, John","School of Psychology, University of Sydney, 2006, Sydney, NSW, Australia",916-920,Brief Reports,https://doi.org/10.3758/BF03196721,https://link.springer.com/content/pdf/10.3758/BF03196721.pdf
Psychonomic Bulletin & Review,11,5,2004,"Attentional load modulates mislocalization of moving stimuli, but does not eliminate the error","Kerzel, Dirk","Université de Genève, 40 bd du Pont D’Arve, Uni Mail FaPSE, CH-1205, Geneva, Switzerland",848-853,Brief Reports,https://doi.org/10.3758/BF03196711,https://link.springer.com/content/pdf/10.3758/BF03196711.pdf
Psychonomic Bulletin & Review,11,5,2004,The reference frame of figure-ground assignment,"Vecera, Shaun P.","Department of Psychology, University of Iowa, E11 Seashore Hall, 52242-1407, Iowa City, IA",909-915,Brief Reports,https://doi.org/10.3758/BF03196720,https://link.springer.com/content/pdf/10.3758/BF03196720.pdf
