Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,11.0,5.0,2004.0,Evidence for a procedural-learning-based system in perceptual category learning,"Maddox, W. Todd, Bohil, Corey J., Ing, A. David","Department of Psychology, University of Texas, 1 University Station A8000, 78712, Austin, TX",945-952,Brief Reports,https://doi.org/10.3758/BF03196726,https://link.springer.com/content/pdf/10.3758/BF03196726.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,Searching for stimulus-driven shifts of attention,"Franconeri, Steven L., Simons, Daniel J., Junge, Justin A.","Department of Psychology, Harvard University, 33 Kirkland St., 7th Floor, 02138, Cambridge, MA; University of Illinois at Urbana-Champaign, Urbana, Illinois; Harvard University, Cambridge, Massachusetts",876-881,Brief Reports,https://doi.org/10.3758/BF03196715,https://link.springer.com/content/pdf/10.3758/BF03196715.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,Stimulus-response compatibility with wheel-rotation responses: Will an incompatible response coding be used when a compatible coding is possible?,"Proctor, Robert W., Wang, Dong-Yuan Debbie, Pick, David F.","Department of Psychological Sciences, Purdue University, 47907-1364, West Lafayette, IN; Purdue University Calumet, Hammond, Indiana",841-847,Brief Reports,https://doi.org/10.3758/BF03196710,https://link.springer.com/content/pdf/10.3758/BF03196710.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,Selective attention and asymmetry in the Müller-Lyer illusion,"Predebon, John","School of Psychology, University of Sydney, 2006, Sydney, NSW, Australia",916-920,Brief Reports,https://doi.org/10.3758/BF03196721,https://link.springer.com/content/pdf/10.3758/BF03196721.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,"Attentional load modulates mislocalization of moving stimuli, but does not eliminate the error","Kerzel, Dirk","Université de Genève, 40 bd du Pont D’Arve, Uni Mail FaPSE, CH-1205, Geneva, Switzerland",848-853,Brief Reports,https://doi.org/10.3758/BF03196711,https://link.springer.com/content/pdf/10.3758/BF03196711.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,The reference frame of figure-ground assignment,"Vecera, Shaun P.","Department of Psychology, University of Iowa, E11 Seashore Hall, 52242-1407, Iowa City, IA",909-915,Brief Reports,https://doi.org/10.3758/BF03196720,https://link.springer.com/content/pdf/10.3758/BF03196720.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,Very clever homunculus: Compound stimulus strategies for the explicit task-cuing procedure,"Logan, Gordon D., Bundesen, Claus","Department of Psychology, Vanderbilt University, 37203, Nashville, TN; University of Copenhagen, Copenhagen, Denmark",832-840,Brief Reports,https://doi.org/10.3758/BF03196709,https://link.springer.com/content/pdf/10.3758/BF03196709.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,The owl and the pussycat: Gaze cues and visuospatial orienting,"Quadflieg, Susanne, Mason, Malia F., Macrae, C. Neil","School of Psychology, University of Aberdeen, King’s College, Aberdeen, Scotland; Dartmouth College, Hanover, New Hampshire",826-831,Brief Reports,https://doi.org/10.3758/BF03196708,https://link.springer.com/content/pdf/10.3758/BF03196708.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,Recognition without picture identification: Geons as components of the pictorial memory trace,"Cleary, Anne M., Langley, Moses M., Seiler, Kevin R.","Department of Psychology, Iowa State University, W. 112 Lagomarcino, 50011, Ames, IA",903-908,Brief Reports,https://doi.org/10.3758/BF03196719,https://link.springer.com/content/pdf/10.3758/BF03196719.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,An event-related potential study of the revelation effect,"Azimian-Faridani, Nazanin, Wilding, Edward L.","School of Psychology, Cardiff University, CF10 3AT, Cardiff, Wales",926-931,Brief Reports,https://doi.org/10.3758/BF03196723,https://link.springer.com/content/pdf/10.3758/BF03196723.pdf
Psychonomic Bulletin & Review,11.0,5.0,2004.0,Discriminative stimuli that follow a delay have added value for pigeons,"Digian, Kelly A., Friedrich, Andrea M., Zentall, Thomas R.","Department of Psychology, University of Kentucky, 40506-0044, Lexington, KY",889-895,Brief Reports,https://doi.org/10.3758/BF03196717,https://link.springer.com/content/pdf/10.3758/BF03196717.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Causal models frame interpretation of mathematical equations,"Mochon, Daniel, Sloman, Steven A.","Cognitive and Linguistic Sciences, Brown University, Box 1978, 02912, Providence, RI",1099-1104,Brief Reports,https://doi.org/10.3758/BF03196743,https://link.springer.com/content/pdf/10.3758/BF03196743.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Strong memories obscure weak memories in associative recognition,"Verde, Michael F., Rotello, Caren M.","Department of Psychology, University of Massachusetts, Box 37710, 01003-7710, Amherst, MA",1062-1066,Brief Reports,https://doi.org/10.3758/BF03196737,https://link.springer.com/content/pdf/10.3758/BF03196737.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Differential reinstatement predicted by preextinction response rate,"Doughty, Adam H., Reed, Phil, Lattal, Kennon A.","West Virginia University, Morgantown, West Virginia; University of Wales, Swansea, Wales",1118-1123,Brief Reports,https://doi.org/10.3758/BF03196746,https://link.springer.com/content/pdf/10.3758/BF03196746.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Inhibiting prepared and ongoing responses: Is there more than one kind of stopping?,"Morein-Zamir, Sharon, Nagelkerke, Paul, Chua, Romeo, Franks, Ian, Kingstone, Alan","Psychology Department, University of British Columbia, 2136 West Mall, V6T 1Z4, Vancouver, BC, Canada",1034-1040,Brief Reports,https://doi.org/10.3758/BF03196733,https://link.springer.com/content/pdf/10.3758/BF03196733.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Older adults’ associative deficit in episodic memory: Assessing the role of decline in attentional resources,"Naveh-Benjamin, Moshe, Guez, Jonathan, Shulman, Shlomit","Department of Psychological Sciences, University of Missouri, 106 McAlester Hall, 65211, Columbia, MO; Ben-Gurion University of the Negev, Beer-Sheva, Israel",1067-1073,Brief Reports,https://doi.org/10.3758/BF03196738,https://link.springer.com/content/pdf/10.3758/BF03196738.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,The broth in my brother’s brothel: Morpho-orthographic segmentation in visual word recognition,"Rastle, Kathleen, Davis, Matthew H., New, Boris","Department of Psychology, Royal Holloway, University of London, TW20 0EX, Egham, Surrey, England; MRC Cognition and Brain Sciences Unit, Cambridge, England; Royal Holloway, University of London, Surrey, England",1090-1098,Brief Reports,https://doi.org/10.3758/BF03196742,https://link.springer.com/content/pdf/10.3758/BF03196742.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Is categorization performance really intact in amnesia? A meta-analysis,"Zaki, Safa R.","Department of Psychology, Bronfman Science Center, Williams College, 01267, Williamstown, MA",1048-1054,Brief Reports,https://doi.org/10.3758/BF03196735,https://link.springer.com/content/pdf/10.3758/BF03196735.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,"Collaborative inhibition is due to the product, not the process, of recalling in groups","Wright, Daniel B., Klumpp, Adriane","Psychology Department, University of Sussex, BN1 9QH, Brighton, England",1080-1083,Brief Reports,https://doi.org/10.3758/BF03196740,https://link.springer.com/content/pdf/10.3758/BF03196740.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,It’s not what you hear but how often you hear it: On the neglected role of phonological variant frequency in auditory word recognition,"Connine, Cynthia M.","Department of Psychology, State University of New York, 13901, Binghamton, NY",1084-1089,Brief Reports,https://doi.org/10.3758/BF03196741,https://link.springer.com/content/pdf/10.3758/BF03196741.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Semantic generalization of stimulus-task bindings,"Waszak, Florian, Hommel, Bernhard, Allport, Alan","Department of Psychology, Max Planck Institute for Human Cognitive and Brain Sciences, Amalienstr. 33, 80799, Munich, Germany; CNRS and Université René Descartes (Paris V), Paris, France; Leiden University, Leiden, The Netherlands; University of Oxford, Oxford, England",1027-1033,Brief Reports,https://doi.org/10.3758/BF03196732,https://link.springer.com/content/pdf/10.3758/BF03196732.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,The affective consequences of visual attention in preview search,"Fenske, Mark J., Raymond, Jane E., Kunar, Melina A.","University of Wales, Bangor, Wales",1055-1061,Brief Reports,https://doi.org/10.3758/BF03196736,https://link.springer.com/content/pdf/10.3758/BF03196736.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,"Confidence and gradedness in semantic categorization: Definitely somewhat artifactual, maybe absolutely natural","Estes, Zachary","Department of Psychology, University of Georgia, 30602, Athens, GA",1041-1047,Brief Reports,https://doi.org/10.3758/BF03196734,https://link.springer.com/content/pdf/10.3758/BF03196734.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Is stimulus competition an acquisition deficit or a performance deficit?,"Arcediano, Francisco, Escobar, Martha, Miller, Ralph R.","Auburn University, Auburn, Alabama; Department of Psychology, SUNY-Binghamton, 13902-6000, Binghamton, NY",1105-1110,Brief Reports,https://doi.org/10.3758/BF03196744,https://link.springer.com/content/pdf/10.3758/BF03196744.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Item-specific processing reduces false memories,"Mccabe, David P., Presmanes, Alison G., Robertson, Chuck L., Smith, Anderson D.","Georgia Institute of Technology, Atlanta, Georgia",1074-1079,Brief Reports,https://doi.org/10.3758/BF03196739,https://link.springer.com/content/pdf/10.3758/BF03196739.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,The rich get richer: Students’ discounting of hypothetical delayed rewards and real effortful extra credit,"Silva, Francisco J., Gross, Thomas F.","Department of Psychology, University of Redlands, 1200 East Colton Avenue, P.O. Box 3080, 92373-0999, Redlands, CA",1124-1128,Brief Reports,https://doi.org/10.3758/BF03196747,https://link.springer.com/content/pdf/10.3758/BF03196747.pdf
Psychonomic Bulletin & Review,11.0,6.0,2004.0,Pigeons concurrently categorize photographs at both basic and superordinate levels,"Lazareva, Olga F., Freiburger, Kate L., Wasserman, Edward A.","Department of Psychology, University of Iowa, E11 Seashore Hall, 52242, Iowa City, IA",1111-1117,Brief Reports,https://doi.org/10.3758/BF03196745,https://link.springer.com/content/pdf/10.3758/BF03196745.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Knowledge of resources and competitors in human foraging,"Goldstone, Robert L., Ashpole, Benjamin C., Roberts, Michael E.","Psychology Department, Indiana University, 47405, Bloomington, IN",81-87,Brief Reports,https://doi.org/10.3758/BF03196350,https://link.springer.com/content/pdf/10.3758/BF03196350.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Pauses and durations exhibit a serial position effect,"Haberlandt, Karl, Lawrence, Holly, Krohn, Lalia, Bower, Katherine, Thomas, J. Graham","Department of Psychology, Trinity College, 06106, Hartford, CT",152-158,Brief Reports,https://doi.org/10.3758/BF03196361,https://link.springer.com/content/pdf/10.3758/BF03196361.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Sequential task predictability in task switching,"Koch, Iring","Department of Psychology, Amalienstrasse 33, D-80799, Munich, Germany",107-112,Brief Reports,https://doi.org/10.3758/BF03196354,https://link.springer.com/content/pdf/10.3758/BF03196354.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Contextual control over lexical and sublexical routines when reading English aloud,"Reynolds, Michael, Besner, Derek","Department of Psychology, University of Waterloo, N2L 3G1, Waterloo, ON, Canada",113-118,Brief Reports,https://doi.org/10.3758/BF03196355,https://link.springer.com/content/pdf/10.3758/BF03196355.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,On the categorical nature of the semantic interference effect in the picture-word interference paradigm,"Costa, Albert, Alario, F.-Xavier, Caramazza, Alfonso","Departamento de Psicología Básica, Universidad de Barcelona, P. Vall ďHebron, 171, 08035, Barcelona, Spain; CNRS and Université de Provence, Marseille, France; Harvard University, Cambridge, Massachusetts",125-131,Brief Reports,https://doi.org/10.3758/BF03196357,https://link.springer.com/content/pdf/10.3758/BF03196357.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Fixation durations before word skipping in reading,"Kliegl, Reinhold, Engbert, Ralf","Department of Psychology, University of Potsdam, P.O. Box 60 15 53, 14451, Potsdam, Germany",132-138,Brief Reports,https://doi.org/10.3758/BF03196358,https://link.springer.com/content/pdf/10.3758/BF03196358.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Diminutives in child-directed speech supplement metric with distributional word segmentation cues,"Kempe, Vera, Brooks, Patricia J., Gillis, Steven","Department of Psychology, University of Stirling, FK9 4LA, Stirling, Scotland; College of Staten Island and Graduate Center of City University of New York, New York; University of Antwerp, Antwerp, The Netherlands",145-151,Brief Reports,https://doi.org/10.3758/BF03196360,https://link.springer.com/content/pdf/10.3758/BF03196360.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Spacing and lag effects in free recall of pure lists,"Kahana, Michael J., Howard, Marc W.","Computational Memory Lab, Department of Psychology, University of Pennsylvania, Suite 302C, 3401 Walnut, 19104, St. Philadelphia, PA; Syracuse University, Syracuse, New York",159-164,Brief Reports,https://doi.org/10.3758/BF03196362,https://link.springer.com/content/pdf/10.3758/BF03196362.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,The role of local and global properties in comparison of analogical visual scenes,"Ripoll, Thierry, Marty, Julie","LPC, Université de Provence, Av. R. Schuman, 29, Aix-en-Provence, 13621, Cedex 1, France",178-184,Brief Reports,https://doi.org/10.3758/BF03196365,https://link.springer.com/content/pdf/10.3758/BF03196365.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Basic processes in reading: Is visual word recognition obligatory?,"Risko, Evan F., Stolz, Jennifer A., Besner, Derek","Psychology Department, University of Waterloo, N2L 3G1, Waterloo, ON, Canada",119-124,Brief Reports,https://doi.org/10.3758/BF03196356,https://link.springer.com/content/pdf/10.3758/BF03196356.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,The lengthening effect revisited: A reply to Prinzmetal and Wilson (1997) and Masin (1999),"Tsal, Yehoshua, Shalev, Lilach, Zakay, Dan","Department of Psychology, Tel Aviv University, Ramat Aviv, 69978, Tel Aviv, Israel; Open University of Israel, Raanana, Israel",185-190,Brief Reports,https://doi.org/10.3758/BF03196366,https://link.springer.com/content/pdf/10.3758/BF03196366.pdf
Psychonomic Bulletin & Review,12.0,1.0,2005.0,Implicit learning of ignored visual context,"Jiang, Yuhong, Leung, Albert W.","Department of Psychology, Harvard University, 33 Kirkland Street, 02138, Cambridge, MA; Massachusetts Institute of Technology, Cambridge, Massachusetts",100-106,Brief Reports,https://doi.org/10.3758/BF03196353,https://link.springer.com/content/pdf/10.3758/BF03196353.pdf
