Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Article URL,Citations
Psychological Science,15,5,2004,Letter Binding and Invariant Recognition of Masked Words: Behavioral and Neuroimaging Evidence,"S. Dehaene, A. Jobert, L. Naccache, P. Ciuciu, J.-B. Poline, D. Le Bihan, L. Cohen","Institut National de la Santé et de la Recherche Médicale, Unit 562, Orsay, France; Institut National de la Santé et de la Recherche Médicale, Unit 562, Orsay, France; Institut National de la Santé et de la Recherche Médicale, Unit 562, Orsay, France; Unité de Neuroimagerie Anatomo-Fonctionnelle, Institut Fédératif de Recherches 49, Service Hospitalier Frédéric Joliot, Commissariat à l'Energie Atomique, Orsay, France; Unité de Neuroimagerie Anatomo-Fonctionnelle, Institut Fédératif de Recherches 49, Service Hospitalier Frédéric Joliot, Commissariat à l'Energie Atomique, Orsay, France; Unité de Neuroimagerie Anatomo-Fonctionnelle, Institut Fédératif de Recherches 49, Service Hospitalier Frédéric Joliot, Commissariat à l'Energie Atomique, Orsay, France; Institut National de la Santé et de la Recherche Médicale, Unit 562, Orsay, France",pp. 307–313,Research article,https://doi.org/10.1111/j.0956-7976.2004.00674.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00674.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00674.x,259.0
Psychological Science,15,5,2004,Falling on Sensitive Ears: Constraints on Bilingual Lexical Activation,"Min Ju, Paul A. Luce","University at Buffalo, The State University of New York",pp. 314–318,Research article,https://doi.org/10.1111/j.0956-7976.2004.00675.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00675.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00675.x,132.0
Psychological Science,15,5,2004,Prejudice From Thin Air: The Effect of Emotion on Automatic Intergroup Attitudes,"David DeSteno, Nilanjana Dasgupta, Monica Y. Bartlett, Aida Cajdric",Northeastern University; University of Massachusetts—Amherst; Northeastern University; Northeastern University,pp. 319–324,Research article,https://doi.org/10.1111/j.0956-7976.2004.00676.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00676.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00676.x,166.0
Psychological Science,15,5,2004,The Agony of Victory and Thrill of Defeat: Mixed Emotional Reactions to Disappointing Wins and Relieving Losses,"Jeff T. Larsen, A. Peter McGraw, Barbara A. Mellers, John T. Cacioppo","Texas Tech University; Princeton University; University of California, Berkeley; University of Chicago",pp. 325–330,Research article,https://doi.org/10.1111/j.0956-7976.2004.00677.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00677.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00677.x,166.0
Psychological Science,15,5,2004,Construction of Preferences by Constraint Satisfaction,"Dan Simon, Daniel C. Krawczyk, Keith J. Holyoak","University of Southern California; University of California, Berkeley; University of California, Los Angeles",pp. 331–336,Research article,https://doi.org/10.1111/j.0956-7976.2004.00678.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00678.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00678.x,153.0
Psychological Science,15,5,2004,Heart Strings and Purse Strings: Carryover Effects of Emotions on Economic Decisions,"Jennifer S. Lerner, Deborah A. Small, George Loewenstein",Carnegie Mellon University,pp. 337–341,Research article,https://doi.org/10.1111/j.0956-7976.2004.00679.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00679.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00679.x,653.0
Psychological Science,15,5,2004,Ambiguity in Social Categorization: The Role of Prejudice and Facial Affect in Race Categorization,"Kurt Hugenberg, Galen V. Bodenhausen",Northwestern University,pp. 342–345,Research article,https://doi.org/10.1111/j.0956-7976.2004.00680.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00680.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00680.x,242.0
Psychological Science,15,5,2004,Looking Forward to Looking Backward: The Misprediction of Regret,"Daniel T. Gilbert, Carey K. Morewedge, Jane L. Risen, Timothy D. Wilson",Harvard University; Harvard University; Cornell University; University of Virginia,pp. 346–350,Research article,https://doi.org/10.1111/j.0956-7976.2004.00681.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00681.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00681.x,143.0
Psychological Science,15,5,2004,Amodal Completion in Visual Search: Preemption or Context Effects?,"Robert Rauschenberger, Mary A. Peterson, Fauzia Mosca, Nicola Bruno","University of Arizona, Liverpool, United Kingdom; University of Arizona, Liverpool, United Kingdom; University of Liverpool, Liverpool, United Kingdom; Università di Trieste, Trieste, Italy; Università di Trieste, Trieste, Italy",pp. 351–355,Research article,https://doi.org/10.1111/j.0956-7976.2004.00682.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00682.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00682.x,35.0
Psychological Science,15,5,2004,Brains That Are out of Tune but in Time,"Krista L. Hyde, Isabelle Peretz","University of Montreal, Montreal, Quebec, Canada",pp. 356–360,Research article,https://doi.org/10.1111/j.0956-7976.2004.00683.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00683.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00683.x,206.0
Psychological Science,15,5,2004,Do Dogs Resemble Their Owners?,"Michael M. Roy, J.S. Christenfeld Nicholas","University of California, San Diego",pp. 361–363,Research article,https://doi.org/10.1111/j.0956-7976.2004.00684.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00684.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00684.x,36.0
Psychological Science,15,6,2004,Making a Life Worth Living: Neural Correlates of Well-Being,"Heather L. Urry, Jack B. Nitschke, Isa Dolski, Daren C. Jackson","Department of Psychology and W.M. Keck Laboratory for Functional Brain Imaging and Behavior, University of Wisconsin-Madison; Department of Psychology and W.M. Keck Laboratory for Functional Brain Imaging and Behavior, University of Wisconsin-Madison; Department of Psychology and W.M. Keck Laboratory for Functional Brain Imaging and Behavior, University of Wisconsin-Madison; Department of Psychology and W.M. Keck Laboratory for Functional Brain Imaging and Behavior, University of Wisconsin-Madison; Department of Psychology and W.M. Keck Laboratory for Functional Brain Imaging and Behavior, University of Wisconsin-Madison; Department of Psychology and W.M. Keck Laboratory for Functional Brain Imaging and Behavior, University of Wisconsin-Madison; Department of Psychology and W.M. Keck Laboratory for Functional Brain Imaging and Behavior, University of Wisconsin-Madison; Institute on Aging and Department of Psychology, University of Wisconsin-Madison; Office of Population Research, Princeton University; Department of Psychology and W.M. Keck Laboratory for Functional Brain Imaging and Behavior, University of Wisconsin-Madison",pp. 367–372,Research article,https://doi.org/10.1111/j.0956-7976.2004.00686.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00686.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00686.x,361.0
Psychological Science,15,6,2004,Scholastic Assessment or g?: The Relationship Between the Scholastic Assessment Test and General Cognitive Ability,"Meredith C. Frey, Douglas K. Detterman",Case Western Reserve University,pp. 373–378,Research article,https://doi.org/10.1111/j.0956-7976.2004.00687.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00687.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00687.x,398.0
Psychological Science,15,6,2004,Can a Nonspecific Bias Toward Top-Heavy Patterns Explain Newborns' Face Preference?,"Cassia Viola Macchi, Chiara Turati, Francesca Simion","University of Milano-Bicocca, Milano, Italy; University of Padova, Padova, Italy; University of Padova, Padova, Italy",pp. 379–383,Research article,https://doi.org/10.1111/j.0956-7976.2004.00688.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00688.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00688.x,239.0
Psychological Science,15,6,2004,"When Children Ask, “What Is It?” What Do They Want to Know About Artifacts?","G. Kemler Nelson Deborah, Egan Louisa Chan, Morghan B. Holt",Swarthmore College,pp. 384–389,Research article,https://doi.org/10.1111/j.0956-7976.2004.00689.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00689.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00689.x,75.0
Psychological Science,15,6,2004,Functional Magnetic Resonance Imaging Provides New Constraints on Theories of the Psychological Refractory Period,"Yuhong Jiang, Rebecca Saxe, Nancy Kanwisher","Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology; Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology; Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology; Athinoula A. Martinos Center for Biomedical Imaging, Charlestown, MA; McGovern Institute for Brain Research, Massachusetts Institute of Technology",pp. 390–396,Research article,https://doi.org/10.1111/j.0956-7976.2004.00690.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00690.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00690.x,59.0
Psychological Science,15,6,2004,Neural Synergy Between Kinetic Vision and Touch,"Randolph Blake, Kenith V. Sobel, Thomas W. James","Vanderbilt Vision Research Center, Vanderbilt University; Department of Psychology, Vanderbilt University; Vanderbilt Vision Research Center, Vanderbilt University; Department of Psychology, Vanderbilt University; Vanderbilt Vision Research Center, Vanderbilt University; Department of Psychology, Vanderbilt University",pp. 397–402,Research article,https://doi.org/10.1111/j.0956-7976.2004.00691.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00691.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00691.x,139.0
Psychological Science,15,6,2004,Use of Cognitive Versus Perceptual Heading During Imagined Locomotion                Depends on the Response Mode,"Marios N. Avraamides, Roberta L. Klatzky, Jack M. Loomis, Reginald G. Golledge","Department of Psychology, University of California at Santa Barbara; Department of Psychology, Carnegie Mellon University; Department of Psychology, University of California at Santa Barbara; Department of Geography, University of California at Santa Barbara",pp. 403–408,Research article,https://doi.org/10.1111/j.0956-7976.2004.00692.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00692.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00692.x,43.0
Psychological Science,15,6,2004,Is Syntax Separate or Shared Between Languages?: Cross-Linguistic Syntactic Priming in Spanish-English Bilinguals,"Robert J. Hartsuiker, Martin J. Pickering, Eline Veltkamp","Ghent University, Ghent, Belgium; University of Edinburgh, Edinburgh, Scotland; University of Edinburgh, Edinburgh, Scotland",pp. 409–414,Research article,https://doi.org/10.1111/j.0956-7976.2004.00693.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00693.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00693.x,416.0
Psychological Science,15,6,2004,Using Pointing and Describing to Achieve Joint Focus of Attention in Dialogue,Adrian Bangerter,Stanford University,pp. 415–419,Research article,https://doi.org/10.1111/j.0956-7976.2004.00694.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00694.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00694.x,103.0
Psychological Science,15,6,2004,Divide and Conquer: How Object Files Adapt When a Persisting Object Splits Into Two,"Stephen R. Mitroff, Brian J. Scholl, Karen Wynn",Yale University,pp. 420–425,Research article,https://doi.org/10.1111/j.0956-7976.2004.00695.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00695.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00695.x,45.0
Psychological Science,15,6,2004,Does Action Make the Link Between Number and Space Representation?: Visuo-Manual Adaptation Improves Number Bisection in Unilateral Neglect,"Y. Rossetti, S. Jacquin-Courtois, G. Rode, H. Ota, C. Michel, D. Boisson","Espace et Action, UMR INSERM Unité 534, Institut National de la Santé et de la Recherche Médicale, Université Claude Bernard Lyon I, Bron, France; Service de Rééducation Neurologique, Hôpital Henry Gabrielle, St. Genis Laval, France; and Institut Fédératif des Neurosciences de Lyon (IFNL), Hôpital Neurologique, Lyon, France",pp. 426–430,Research article,https://doi.org/10.1111/j.0956-7976.2004.00696.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00696.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00696.x,130.0
Psychological Science,15,6,2004,Microsaccades Keep the Eyes' Balance During Fixation,"Ralf Engbert, Reinhold Kliegl","University of Potsdam, Potsdam, Germany",pp. 431,Research article,https://doi.org/10.1111/j.0956-7976.2004.00697.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00697.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00697.x,149.0
Psychological Science,15,7,2004,How Dogs Navigate to Catch Frisbees,"Dennis M. Shaffer, Scott M. Krauchunas, Marianna Eddy, Michael K. McBeath",Arizona State University West; Saint Anselm College; Saint Anselm College; Arizona State University,pp. 437–441,Research article,https://doi.org/10.1111/j.0956-7976.2004.00698.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00698.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00698.x,85.0
Psychological Science,15,7,2004,The Effects of Speed on Skilled Chess Performance,Bruce D. Burns,Michigan State University,pp. 442–447,Research article,https://doi.org/10.1111/j.0956-7976.2004.00699.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00699.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00699.x,37.0
Psychological Science,15,7,2004,The Role of Inhibitory Control in Forgetting Semantic Knowledge,"Sarah K. Johnson, Michael C. Anderson",University of Oregon,pp. 448–453,Research article,https://doi.org/10.1111/j.0956-7976.2004.00700.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00700.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00700.x,65.0
Psychological Science,15,7,2004,Modal and Amodal Completion Generate Different Shapes,Manish Singh,"Department of Psychology and Center for Cognitive Science, Rutgers University—New Brunswick",pp. 454–459,Research article,https://doi.org/10.1111/j.0956-7976.2004.00701.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00701.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00701.x,42.0
Psychological Science,15,7,2004,Role of Attention and Perceptual Grouping in Visual Statistical Learning,"Chris I. Baker, Carl R. Olson, Marlene Behrmann","Center for the Neural Basis of Cognition, Mellon Institute; Center for the Neural Basis of Cognition, Mellon Institute; Department of Neuroscience, University of Pittsburgh; Department of Psychology, Carnegie Mellon University; Center for the Neural Basis of Cognition, Mellon Institute; Department of Neuroscience, University of Pittsburgh; Department of Psychology, Carnegie Mellon University",pp. 460–466,Research article,https://doi.org/10.1111/j.0956-7976.2004.00702.x,https://journals.sagepub.com/doi/reader/10.1111/j.0956-7976.2004.00702.x,https://journals.sagepub.com/doi/abs/10.1111/j.0956-7976.2004.00702.x,112.0
