Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Social Psychology,40,5,2004,Reactions toward an unexpected or counternormative favor-giver: Does it matter if we think we can reciprocate?,"Amani El-Alayli, Lawrence A Messé",Pending,633-641,Research article,https://doi.org/10.1016/j.jesp.2004.01.003,https://www.sciencedirect.com/science/article/pii/S0022103104000216/pdfft?md5=82a850dda8b4b6a6466cfe9e79acd4fb&pid=1-s2.0-S0022103104000216-main.pdf,9
Journal of Experimental Social Psychology,40,5,2004,Seeing is believing: Exposure to counterstereotypic women leaders and its effect on the malleability of automatic gender stereotyping,"Nilanjana Dasgupta, Shaki Asgari",Pending,642-658,Research article,https://doi.org/10.1016/j.jesp.2004.02.003,https://www.sciencedirect.com/science/article/pii/S0022103104000253/pdfft?md5=f901df0117dfd81c56e9cde8e2fb67e0&pid=1-s2.0-S0022103104000253-main.pdf,519
Journal of Experimental Social Psychology,40,5,2004,Coaction and upward social comparison reduce the illusory conjunction effect: Support for distraction–conflict theory,"Dominique Muller, Thierry Atzeni, Fabrizio Butera",Pending,659-665,Research article,https://doi.org/10.1016/j.jesp.2003.12.003,https://www.sciencedirect.com/science/article/pii/S0022103104000034/pdfft?md5=7150a8c987066f6b8e2924e74bf35831&pid=1-s2.0-S0022103104000034-main.pdf,48
Journal of Experimental Social Psychology,40,5,2004,Attitudes as stable and transparent constructions,"Frenk van Harreveld, Joop van der Pligt",Pending,666-674,Research article,https://doi.org/10.1016/j.jesp.2003.12.004,https://www.sciencedirect.com/science/article/pii/S0022103104000046/pdfft?md5=2b1c00279993d487297fa7c259ebd04f&pid=1-s2.0-S0022103104000046-main.pdf,20
Journal of Experimental Social Psychology,40,5,2004,Sources of the discontinuity effect: Playing against a group versus being in a group,"Jennifer R Winquist, James R Larson, Jr",Pending,675-682,Research article,https://doi.org/10.1016/j.jesp.2004.01.002,https://www.sciencedirect.com/science/article/pii/S002210310400006X/pdfft?md5=1da847c3bf004ba679a2187dec50b0b5&pid=1-s2.0-S002210310400006X-main.pdf,11
Journal of Experimental Social Psychology,40,5,2004,Predicting athletic performance from cardiovascular indexes of challenge and threat,"Jim Blascovich, Mark D Seery, Carrie A Mugridge, R.Kyle Norris, Max Weisbuch",Pending,683-688,Research article,https://doi.org/10.1016/j.jesp.2003.10.007,https://www.sciencedirect.com/science/article/pii/S0022103104000071/pdfft?md5=9eee4b21bda9512bef7d832bab1b1e2f&pid=1-s2.0-S0022103104000071-main.pdf,242
Journal of Experimental Social Psychology,40,5,2004,The man who wasn't there: Subliminal social comparison standards influence self-evaluation,"Thomas Mussweiler, Katja Rüter, Kai Epstude",Pending,689-696,Research article,https://doi.org/10.1016/j.jesp.2004.01.004,https://www.sciencedirect.com/science/article/pii/S0022103104000228/pdfft?md5=5d2a2403c7d588461a3f0d0d48812cf4&pid=1-s2.0-S0022103104000228-main.pdf,N/A
Journal of Experimental Social Psychology,40,6,2004,Social value orientations and the strategic use of fairness in ultimatum bargaining,"Eric van Dijk, David De Cremer, Michel J.J Handgraaf",Pending,697-707,Research article,https://doi.org/10.1016/j.jesp.2004.03.002,https://www.sciencedirect.com/science/article/pii/S0022103104000289/pdfft?md5=e2b6eff8aa2fb62f81fa803baba4f414&pid=1-s2.0-S0022103104000289-main.pdf,136
Journal of Experimental Social Psychology,40,6,2004,Typicality and group variability as dual moderators of category-based inferences,"Alan J Lambert, Alison L Chasteen, B.Keith Payne, Lara Shaffer",Pending,708-722,Research article,https://doi.org/10.1016/j.jesp.2004.03.003,https://www.sciencedirect.com/science/article/pii/S0022103104000381/pdfft?md5=02bcd228e111501d46cf80ebfc48cbe1&pid=1-s2.0-S0022103104000381-main.pdf,N/A
Journal of Experimental Social Psychology,40,6,2004,Emotional transfer in goal systems,"Ayelet Fishbach, James Y Shah, Arie W Kruglanski",Pending,723-738,Research article,https://doi.org/10.1016/j.jesp.2004.04.001,https://www.sciencedirect.com/science/article/pii/S0022103104000393/pdfft?md5=ef8be314dd5a478672a129bf20e03039&pid=1-s2.0-S0022103104000393-main.pdf,141
Journal of Experimental Social Psychology,40,6,2004,The influence of abstract and concrete mindsets on anticipating and guiding others' self-regulatory efforts,"Antonio L. Freitas, Peter Gollwitzer, Yaacov Trope",Pending,739-752,Research article,https://doi.org/10.1016/j.jesp.2004.04.003,https://www.sciencedirect.com/science/article/pii/S0022103104000411/pdfft?md5=d2820bc960cf858cf4191b54932e621a&pid=1-s2.0-S0022103104000411-main.pdf,452
Journal of Experimental Social Psychology,40,6,2004,You've got mail: Using e-mail to examine the effect of prejudiced attitudes on discrimination against Arabs,"Brad J. Bushman, Angelica M. Bonacci",Pending,753-759,Research article,https://doi.org/10.1016/j.jesp.2004.02.001,https://www.sciencedirect.com/science/article/pii/S002210310400023X/pdfft?md5=659d2d2a66425e22c32ec667b7af359b&pid=1-s2.0-S002210310400023X-main.pdf,74
Journal of Experimental Social Psychology,40,6,2004,Perspective taking in children and adults: Equivalent egocentrism but differential correction,"Nicholas Epley, Carey K Morewedge, Boaz Keysar",Pending,760-768,Research article,https://doi.org/10.1016/j.jesp.2004.02.002,https://www.sciencedirect.com/science/article/pii/S0022103104000241/pdfft?md5=4b5396d40d729a8f540395bf33a672ba&pid=1-s2.0-S0022103104000241-main.pdf,376
Journal of Experimental Social Psychology,40,6,2004,Self-activation is a two-edged sword: The effects of I primes on cooperation,Sonja Utz,Pending,769-776,Research article,https://doi.org/10.1016/j.jesp.2004.03.001,https://www.sciencedirect.com/science/article/pii/S0022103104000277/pdfft?md5=8faa885a34c0c173d81ad021fb3b9651&pid=1-s2.0-S0022103104000277-main.pdf,42
Journal of Experimental Social Psychology,40,6,2004,Coping with a threatened group identity: Psychosocial and neuroendocrine responses,"Kimberly Matheson, Barbara M. Cole",Pending,777-786,Research article,https://doi.org/10.1016/j.jesp.2004.04.002,https://www.sciencedirect.com/science/article/pii/S002210310400040X/pdfft?md5=2731cec2d4fd23f3e5d05aa87a1e0550&pid=1-s2.0-S002210310400040X-main.pdf,63
Journal of Experimental Social Psychology,40,6,2004,Temporal self-appraisal and attributional focus,Geoffrey Haddock,Pending,787-794,Research article,https://doi.org/10.1016/j.jesp.2004.04.004,https://www.sciencedirect.com/science/article/pii/S0022103104000423/pdfft?md5=f1074e9997b358fb2aba0929c7f1b180&pid=1-s2.0-S0022103104000423-main.pdf,18
Journal of Experimental Social Psychology,40,6,2004,The role of neuroticism on psychological and physiological stress responses,Tamera R. Schneider,Pending,795-804,Research article,https://doi.org/10.1016/j.jesp.2004.04.005,https://www.sciencedirect.com/science/article/pii/S0022103104000435/pdfft?md5=d0f52a88c267ed9fce36b3a8e3c0e9aa&pid=1-s2.0-S0022103104000435-main.pdf,204
Journal of Experimental Social Psychology,40,6,2004,Event frequency and comparative optimism: Another look at the indirect elicitation method of self-others risks,"Yechiel Klar, Shahar Ayal",Pending,805-814,Research article,https://doi.org/10.1016/j.jesp.2004.04.006,https://www.sciencedirect.com/science/article/pii/S0022103104000447/pdfft?md5=24f8463a0ddece942dcf780da423daff&pid=1-s2.0-S0022103104000447-main.pdf,17
Journal of Experimental Social Psychology,40,6,2004,Diagnosing the difficulty of conflict resolution between individuals from the same and different social groups,"Oscar Ybarra, Ana-Christina Ramón",Pending,815-822,Research article,https://doi.org/10.1016/j.jesp.2004.05.003,https://www.sciencedirect.com/science/article/pii/S0022103104000496/pdfft?md5=664657da890bd858b512c4066107faa8&pid=1-s2.0-S0022103104000496-main.pdf,5
Journal of Experimental Social Psychology,40,6,2004,Volume Author Index,,Pending,823-824,,https://doi.org/10.1016/S0022-1031(04)00096-4,https://www.sciencedirect.com/science/article/pii/S0022103104000964/pdfft?md5=92f5fb717694ba644f0615a0f19d773a&pid=1-s2.0-S0022103104000964-main.pdf,N/A
Journal of Experimental Social Psychology,40,6,2004,Volume ToC,,Pending,III-VIII,,https://doi.org/10.1016/S0022-1031(04)00099-X,https://www.sciencedirect.com/science/article/pii/S002210310400099X/pdfft?md5=08f565107c72ad50fc81832a8c955792&pid=1-s2.0-S002210310400099X-main.pdf,N/A
Journal of Experimental Social Psychology,41,1,2005,Whose self is it anyway? Self-aspect control moderates the relation between self-complexity and well-being,"Allen R. McConnell, Jeanette M. Renaud, Kristy K. Dean, Sharin P. Green, ... Robert J. Rydell",Pending,1-18,Research article,https://doi.org/10.1016/j.jesp.2004.02.004,https://www.sciencedirect.com/science/article/pii/S0022103104000265/pdfft?md5=ee5123cc129a2620200fbb6a980f0448&pid=1-s2.0-S0022103104000265-main.pdf,50
Journal of Experimental Social Psychology,41,1,2005,Saying no to negativity: The effects of context and motivation to control prejudice on automatic evaluative responses,"William W. Maddux, Jamie Barden, Marilynn B. Brewer, Richard E. Petty",Pending,19-35,Research article,https://doi.org/10.1016/j.jesp.2004.05.002,https://www.sciencedirect.com/science/article/pii/S0022103104000459/pdfft?md5=dc58a3fab92f75cd25a6c9f3877e5076&pid=1-s2.0-S0022103104000459-main.pdf,89
Journal of Experimental Social Psychology,41,1,2005,Mental control and visual illusions: Toward explaining race-biased weapon misidentifications,"B.Keith Payne, Yujiro Shimizu, Larry L. Jacoby",Pending,36-47,Research article,https://doi.org/10.1016/j.jesp.2004.05.001,https://www.sciencedirect.com/science/article/pii/S0022103104000460/pdfft?md5=bb2defdd3a2ec396f6ca9dc24a4c2942&pid=1-s2.0-S0022103104000460-main.pdf,63
Journal of Experimental Social Psychology,41,1,2005,Interactive effects of life experience and situational cues on aggression: The weapons priming effect in hunters and nonhunters,"Bruce D. Bartholow, Craig A. Anderson, Nicholas L. Carnagey, Arlin J. Benjamin",Pending,48-60,Research article,https://doi.org/10.1016/j.jesp.2004.05.005,https://www.sciencedirect.com/science/article/pii/S0022103104000587/pdfft?md5=214e5b8f30fbec55084535e7ac8d463b&pid=1-s2.0-S0022103104000587-main.pdf,93
Journal of Experimental Social Psychology,41,1,2005,The moderating effect of trigger intensity on triggered displaced aggression,"Eduardo A. Vasquez, Thomas F. Denson, William C. Pedersen, Douglas M. Stenstrom, Norman Miller",Pending,61-67,Research article,https://doi.org/10.1016/j.jesp.2004.05.007,https://www.sciencedirect.com/science/article/pii/S0022103104000605/pdfft?md5=34f6f2a2e70ed95cc60cd282d1b45fc8&pid=1-s2.0-S0022103104000605-main.pdf,45
Journal of Experimental Social Psychology,41,1,2005,Kicking the habit: Effects of nonstereotypic association training and correction processes on hiring decisions,"Kerry Kawakami, John F. Dovidio, Simone van Kamp",Pending,68-75,Research article,https://doi.org/10.1016/j.jesp.2004.05.004,https://www.sciencedirect.com/science/article/pii/S0022103104000575/pdfft?md5=dcd53f28fc1123c6e55d224b8555ed06&pid=1-s2.0-S0022103104000575-main.pdf,91
Journal of Experimental Social Psychology,41,1,2005,When “different” means “worse”: In-group prototypicality in changing intergroup contexts,"Sven Waldzus, Amélie Mummendey, Michael Wenzel",Pending,76-83,Research article,https://doi.org/10.1016/j.jesp.2004.05.006,https://www.sciencedirect.com/science/article/pii/S0022103104000599/pdfft?md5=822e54297f96a7ca72673a53cbbe3202&pid=1-s2.0-S0022103104000599-main.pdf,85
Journal of Experimental Social Psychology,41,1,2005,Gender moderates the relation between implicit and explicit self-esteem,"Brett W. Pelham, Sander L. Koole, Curtis D. Hardin, John J. Hetts, ... Tracy DeHart",Pending,84-89,Research article,https://doi.org/10.1016/j.jesp.2003.10.008,https://www.sciencedirect.com/science/article/pii/S0022103104000617/pdfft?md5=82a11439b53362b267c0d67380f2ad5b&pid=1-s2.0-S0022103104000617-main.pdf,70
Journal of Experimental Social Psychology,41,2,2005,An enquiry concerning the principles of cultural norms and values: The impact of uncertainty and mortality salience on reactions to violations and bolstering of cultural worldviews,"Kees van den Bos, P. Marijn Poortvliet, Marjolein Maas, Joost Miedema, Ernst-Jan van den Ham",Pending,91-113,Research article,https://doi.org/10.1016/j.jesp.2004.06.001,https://www.sciencedirect.com/science/article/pii/S0022103104000642/pdfft?md5=7f9c00573541bfeab1680e5734b1c259&pid=1-s2.0-S0022103104000642-main.pdf,196
Journal of Experimental Social Psychology,41,2,2005,On the predictive validity of implicit attitude measures: The moderating effect of perceived group variability,"Alan J. Lambert, B. Keith Payne, Suzanne Ramsey, Lara M. Shaffer",Pending,114-128,Research article,https://doi.org/10.1016/j.jesp.2004.06.006,https://www.sciencedirect.com/science/article/pii/S0022103104000708/pdfft?md5=67d0858f9405610d341fe9a354f5e2d1&pid=1-s2.0-S0022103104000708-main.pdf,32
Journal of Experimental Social Psychology,41,2,2005,Automatic goal inferences,"Ran R. Hassin, Henk Aarts, Melissa J. Ferguson",Pending,129-140,Research article,https://doi.org/10.1016/j.jesp.2004.06.008,https://www.sciencedirect.com/science/article/pii/S0022103104000721/pdfft?md5=2b946e6c88106a18e6d7a4bf96395f7a&pid=1-s2.0-S0022103104000721-main.pdf,132
Journal of Experimental Social Psychology,41,2,2005,Eliminating automatic racial bias: Making race non-diagnostic for responses to criminal suspects,"E. Ashby Plant, B. Michelle Peruche, David A. Butz",Pending,141-156,Research article,https://doi.org/10.1016/j.jesp.2004.07.004,https://www.sciencedirect.com/science/article/pii/S0022103104000745/pdfft?md5=9dd2cc9f80fd2a4b0220f67cd5c82178&pid=1-s2.0-S0022103104000745-main.pdf,135
Journal of Experimental Social Psychology,41,2,2005,Self-uncertainty and responsiveness to procedural justice,"David De Cremer, Constantine Sedikides",Pending,157-173,Research article,https://doi.org/10.1016/j.jesp.2004.06.010,https://www.sciencedirect.com/science/article/pii/S0022103104000757/pdfft?md5=6d2037cf1565bfe33bea9e7bcbaf2ca6&pid=1-s2.0-S0022103104000757-main.pdf,156
Journal of Experimental Social Psychology,41,2,2005,Arousal and stereotype threat,"Talia Ben-Zeev, Steven Fein, Michael Inzlicht",Pending,174-181,Research article,https://doi.org/10.1016/j.jesp.2003.11.007,https://www.sciencedirect.com/science/article/pii/S0022103104000629/pdfft?md5=25b8bc2b72a872ae3b36b65d95185418&pid=1-s2.0-S0022103104000629-main.pdf,218
Journal of Experimental Social Psychology,41,2,2005,"After-affects: How automatic evaluations influence the interpretation of subsequent, unrelated stimuli","Melissa J. Ferguson, John A. Bargh, David A. Nayak",Pending,182-191,Research article,https://doi.org/10.1016/j.jesp.2004.05.008,https://www.sciencedirect.com/science/article/pii/S0022103104000630/pdfft?md5=8bc3dce84849918cc950ad6928a0dc2f&pid=1-s2.0-S0022103104000630-main.pdf,49
Journal of Experimental Social Psychology,41,2,2005,When the pressure is up: The assessment of social identity threat in low and high status groups,"Daan Scheepers, Naomi Ellemers",Pending,192-200,Research article,https://doi.org/10.1016/j.jesp.2004.06.002,https://www.sciencedirect.com/science/article/pii/S0022103104000654/pdfft?md5=0d15460a6cfe6a8d083df1dcbaebefbe&pid=1-s2.0-S0022103104000654-main.pdf,215
Journal of Experimental Social Psychology,41,2,2005,Better late than early: The influence of timing on apology effectiveness,"Cynthia McPherson Frantz, Courtney Bennigson",Pending,201-207,Research article,https://doi.org/10.1016/j.jesp.2004.07.007,https://www.sciencedirect.com/science/article/pii/S0022103104001167/pdfft?md5=61d4bad6f9737f89d67ebfc132b56e40&pid=1-s2.0-S0022103104001167-main.pdf,112
Journal of Experimental Social Psychology,41,2,2005,Suppressing the negative effect of devaluation on group identification: The role of intergroup differentiation and intragroup respect,"Jolanda Jetten, Michael T. Schmitt, Nyla R. Branscombe, Blake M. McKimmie",Pending,208-215,Research article,https://doi.org/10.1016/j.jesp.2004.07.008,https://www.sciencedirect.com/science/article/pii/S0022103104001179/pdfft?md5=f8db2a93586399e87ec26b2a2395a523&pid=1-s2.0-S0022103104001179-main.pdf,36
Journal of Experimental Social Psychology,41,3,2005,"Reaching out: Across disciplines, across cultures",Marilynn B. Brewer,Pending,217-219,Editorial,https://doi.org/10.1016/j.jesp.2004.11.001,https://www.sciencedirect.com/science/article/pii/S0022103104001222/pdfft?md5=64515b12d39140c31acfa014569f3d19&pid=1-s2.0-S0022103104001222-main.pdf,2
