Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Psychology: General,136,2,2007,Sleep's function in the spontaneous recovery and consolidation of memories.,"Drosopoulos, Spyridon; Schulze, Claudia; Fischer, Stefan; Born, Jan",Pending,169-183,Articles,https://doi.org/10.1037/0096-3445.136.2.169,Pending,118
Journal of Experimental Psychology: General,136,2,2007,Metacognition of agency.,"Metcalfe, Janet; Greene, Matthew Jason",Pending,184-199,Articles,https://doi.org/10.1037/0096-3445.136.2.184,Pending,140
Journal of Experimental Psychology: General,136,2,2007,Probabilistic retroactive interference: The role of accessibility bias in interference effects.,"Jacoby, Larry L.; Bishara, Anthony J.; Hessels, Sandra; Hughes, Andrea",Pending,200-216,Articles,https://doi.org/10.1037/0096-3445.136.2.200,Pending,7
Journal of Experimental Psychology: General,136,2,2007,Focusing the spotlight: Individual differences in visual attention control.,"Heitz, Richard P.; Engle, Randall W.",Pending,217-240,Articles,https://doi.org/10.1037/0096-3445.136.2.217,Pending,159
Journal of Experimental Psychology: General,136,2,2007,"""Hierarchical control of cognitive processes: Switching tasks in sequences"": Correction to Schneider and Logan (2006).","Schneider, Darryl W.; Logan, Gordon D.",Pending,240,Other,https://doi.org/10.1037/0096-3445.136.2.240,Pending,0
Journal of Experimental Psychology: General,136,2,2007,"Attention control, memory updating, and emotion regulation temporarily reduce the capacity for executive control.","Schmeichel, Brandon J.",Pending,241-255,Articles,https://doi.org/10.1037/0096-3445.136.2.241,Pending,435
Journal of Experimental Psychology: General,136,2,2007,"Stereotype threat and working memory: Mechanisms, alleviation, and spillover.","Beilock, Sian L.; Rydell, Robert J.; McConnell, Allen R.",Pending,256-276,Articles,https://doi.org/10.1037/0096-3445.136.2.256,Pending,319
Journal of Experimental Psychology: General,136,2,2007,"Where there is a way, is there a will? The effect of future choices on self-control.","Khan, Uzma; Dhar, Ravi",Pending,277-288,Articles,https://doi.org/10.1037/0096-3445.136.2.277,Pending,81
Journal of Experimental Psychology: General,136,2,2007,"Looking forward, looking back: Anticipation is more evocative than retrospection.","Van Boven, Leaf; Ashworth, Laurence",Pending,289-300,Articles,https://doi.org/10.1037/0096-3445.136.2.289,Pending,145
Journal of Experimental Psychology: General,136,2,2007,Directed forgetting of recently recalled autobiographical memories.,"Barnier, Amanda J.; Conway, Martin A.; Mayoh, Lyndel; Speyer, Joanne; Avizmil, Orit; Harris, Celia B.",Pending,301-322,Articles,https://doi.org/10.1037/0096-3445.136.2.301,Pending,79
Journal of Experimental Psychology: General,136,2,2007,Graded semantic and phonological similarity effects in priming: Evidence for a distributed connectionist approach to morphology.,"Gonnerman, Laura M.; Seidenberg, Mark S.; Andersen, Elaine S.",Pending,323-345,Articles,https://doi.org/10.1037/0096-3445.136.2.323,Pending,125
Journal of Experimental Psychology: General,136,3,2007,Processing of unattended emotional visual scenes.,"Calvo, Manuel G.; Nummenmaa, Lauri",Pending,347-369,Articles,https://doi.org/10.1037/0096-3445.136.3.347,Pending,61
Journal of Experimental Psychology: General,136,3,2007,Discretionary task interleaving: Heuristics for time allocation in cognitive foraging.,"Payne, Stephen J.; Duggan, Geoffrey B.; Neth, Hansjörg",Pending,370-388,Articles,https://doi.org/10.1037/0096-3445.136.3.370,Pending,59
Journal of Experimental Psychology: General,136,3,2007,A model of the go/no-go task.,"Gomez, Pablo; Ratcliff, Roger; Perea, Manuel",Pending,389-413,Articles,https://doi.org/10.1037/0096-3445.136.3.389,Pending,208
Journal of Experimental Psychology: General,136,3,2007,Individual differences in components of reaction time distributions and their relations to working memory and intelligence.,"Schmiedek, Florian; Oberauer, Klaus; Wilhelm, Oliver; Süß, Heinz-Martin; Wittmann, Werner W.",Pending,414-429,Articles,https://doi.org/10.1037/0096-3445.136.3.414,Pending,354
Journal of Experimental Psychology: General,136,3,2007,The role of causality in judgment under uncertainty.,"Krynski, Tevye R.; Tenenbaum, Joshua B.",Pending,430-450,Articles,https://doi.org/10.1037/0096-3445.136.3.430,Pending,93
Journal of Experimental Psychology: General,136,3,2007,Object categorization: Reversals and explanations of the basic-level advantage.,"Rogers, Timothy T.; Patterson, Karalyn",Pending,451-469,Articles,https://doi.org/10.1037/0096-3445.136.3.451,Pending,112
Journal of Experimental Psychology: General,136,3,2007,Causal relations and feature similarity in children's inductive reasoning.,"Hayes, Brett K.; Thompson, Susan P.",Pending,470-484,Articles,https://doi.org/10.1037/0096-3445.136.3.470,Pending,31
Journal of Experimental Psychology: General,136,3,2007,Scope of linguistic influence: Does a classifier system alter object concepts?,"Saalbach, Henrik; Imai, Mutsumi",Pending,485-501,Articles,https://doi.org/10.1037/0096-3445.136.3.485,Pending,55
Journal of Experimental Psychology: General,136,3,2007,Estimating stimuli from contrasting categories: Truncation due to boundaries.,"Huttenlocher, Janellen; Hedges, Larry V.; Lourenco, Stella F.; Crawford, L. Elizabeth; Corrigan, Bryce",Pending,502-519,Articles,https://doi.org/10.1037/0096-3445.136.3.502,Pending,14
Journal of Experimental Psychology: General,136,4,2007,Making children gesture brings out implicit knowledge and leads to learning.,"Broaders, Sara C.; Cook, Susan Wagner; Mitchell, Zachary; Goldin-Meadow, Susan",Pending,539-550,Articles,https://doi.org/10.1037/0096-3445.136.4.539,Pending,203
Journal of Experimental Psychology: General,136,4,2007,The emergent coordination of cognitive function.,"Kello, Christopher T.; Beltz, Brandon C.; Holden, John G.; Van Orden, Guy C.",Pending,551-568,Articles,https://doi.org/10.1037/0096-3445.136.4.551,Pending,106
Journal of Experimental Psychology: General,136,4,2007,Overcoming intuition: Metacognitive difficulty activates analytic reasoning.,"Alter, Adam L.; Oppenheimer, Daniel M.; Epley, Nicholas; Eyre, Rebecca N.",Pending,569-576,Articles,https://doi.org/10.1037/0096-3445.136.4.569,Pending,443
Journal of Experimental Psychology: General,136,4,2007,Discovery misattribution: When solving is confused with remembering.,"Dougal, Sonya; Schooler, Jonathan W.",Pending,577-592,Articles,https://doi.org/10.1037/0096-3445.136.4.577,Pending,19
Journal of Experimental Psychology: General,136,4,2007,On the regulation of cognitive control: Action orientation moderates the impact of high demands in Stroop interference tasks.,"Jostmann, Nils B.; Koole, Sander L.",Pending,593-609,Articles,https://doi.org/10.1037/0096-3445.136.4.593,Pending,87
Journal of Experimental Psychology: General,136,4,2007,Automatic processing of psychological distance: Evidence from a Stroop task.,"Bar-Anan, Yoav; Liberman, Nira; Trope, Yaacov; Algom, Daniel",Pending,610-622,Articles,https://doi.org/10.1037/0096-3445.136.4.610,Pending,177
Journal of Experimental Psychology: General,136,4,2007,Low target prevalence is a stubborn source of errors in visual search tasks.,"Wolfe, Jeremy M.; Horowitz, Todd S.; Van Wert, Michael J.; Kenner, Naomi M.; Place, Skyler S.; Kibbi, Nour",Pending,623-638,Articles,https://doi.org/10.1037/0096-3445.136.4.623,Pending,203
Journal of Experimental Psychology: General,136,4,2007,Visual working memory for observed actions.,"Wood, Justin N.",Pending,639-652,Articles,https://doi.org/10.1037/0096-3445.136.4.639,Pending,67
Journal of Experimental Psychology: General,136,4,2007,Visual short-term memory benefit for objects on different 3-D surfaces.,"Xu, Yaoda; Nakayama, Ken",Pending,653-662,Articles,https://doi.org/10.1037/0096-3445.136.4.653,Pending,24
Journal of Experimental Psychology: General,136,4,2007,A central capacity limit to the simultaneous storage of visual and auditory arrays in working memory.,"Saults, J. Scott; Cowan, Nelson",Pending,663-684,Articles,https://doi.org/10.1037/0096-3445.136.4.663,Pending,172
Journal of Experimental Psychology: General,136,4,2007,Blocking in category learning.,"Bott, Lewis; Hoffman, Aaron B.; Murphy, Gregory L.",Pending,685-699,Articles,https://doi.org/10.1037/0096-3445.136.4.685,Pending,27
Journal of Experimental Psychology: General,136,4,2007,Mispredicting the hedonic benefits of segregated gains.,"Morewedge, Carey K.; Gilbert, Daniel T.; Keysar, Boaz; Berkovits, Michael J.; Wilson, Timothy D.",Pending,700-709,Articles,https://doi.org/10.1037/0096-3445.136.4.700,Pending,22
Journal of Experimental Psychology: General,137,1,2008,How communication goals determine when audience tuning biases memory.,"Echterhoff, Gerald; Higgins, E. Tory; Kopietz, René; Groll, Stephan",Pending,3-21,Articles,https://doi.org/10.1037/0096-3445.137.1.3,Pending,96
Journal of Experimental Psychology: General,137,1,2008,The development of language and abstract concepts: The case of natural number.,"Condry, Kirsten F.; Spelke, Elizabeth S.",Pending,22-38,Articles,https://doi.org/10.1037/0096-3445.137.1.22,Pending,114
Journal of Experimental Psychology: General,137,1,2008,The control of instrumental action following outcome devaluation in young children aged between 1 and 4 years.,"Klossek, U. M. H.; Russell, J.; Dickinson, A.",Pending,39-51,Articles,https://doi.org/10.1037/0096-3445.137.1.39,Pending,55
Journal of Experimental Psychology: General,137,1,2008,What's behind different kinds of kinds: Effects of statistical density on learning and representation of categories.,"Kloos, Heidi; Sloutsky, Vladimir M.",Pending,52-72,Articles,https://doi.org/10.1037/0096-3445.137.1.52,Pending,61
Journal of Experimental Psychology: General,137,1,2008,The mapping model: A cognitive theory of quantitative estimation.,"von Helversen, Bettina; Rieskamp, Jörg",Pending,73-96,Articles,https://doi.org/10.1037/0096-3445.137.1.73,Pending,48
Journal of Experimental Psychology: General,137,1,2008,Positive transfer and negative transfer/antilearning of problem-solving skills.,"Osman, Magda",Pending,97-115,Articles,https://doi.org/10.1037/0096-3445.137.1.97,Pending,19
Journal of Experimental Psychology: General,137,1,2008,A case for inhibition: Visual attention suppresses the processing of irrelevant objects.,"Wühr, Peter; Frings, Christian",Pending,116-130,Articles,https://doi.org/10.1037/0096-3445.137.1.116,Pending,49
Journal of Experimental Psychology: General,137,1,2008,Goal neglect and Spearman's <em>g</em>: Competing parts of a complex task.,"Duncan, John; Parr, Alice; Woolgar, Alexandra; Thompson, Russell; Bright, Peter; Cox, Sally; Bishop, Sonia; Nimmo-Smith, Ian",Pending,131-148,Articles,https://doi.org/10.1037/0096-3445.137.1.131,Pending,116
Journal of Experimental Psychology: General,137,1,2008,Spatial localization of touch in the first year of life: Early influence of a visual spatial code and the development of remapping across changes in limb position.,"Bremner, Andrew J.; Mareschal, Denis; Lloyd-Fox, Sarah; Spence, Charles",Pending,149-162,Articles,https://doi.org/10.1037/0096-3445.137.1.149,Pending,63
Journal of Experimental Psychology: General,137,1,2008,"Understanding the function of visual short-term memory: Transsaccadic memory, object correspondence, and gaze correction.","Hollingworth, Andrew; Richard, Ashleigh M.; Luck, Steven J.",Pending,163-181,Articles,https://doi.org/10.1037/0096-3445.137.1.163,Pending,172
Journal of Experimental Psychology: General,137,1,2008,Direct-comparison judgments: When and why above- and below-average effects reverse.,"Windschitl, Paul D.; Conybeare, Daniel; Krizan, Zlatan",Pending,182-200,Articles,https://doi.org/10.1037/0096-3445.137.1.182,Pending,17
Journal of Experimental Psychology: General,137,2,2008,Individual differences in executive functions are almost entirely genetic in origin.,"Friedman, Naomi P.; Miyake, Akira; Young, Susan E.; DeFries, John C.; Corley, Robin P.; Hewitt, John K.",Pending,201-225,Articles,https://doi.org/10.1037/0096-3445.137.2.201,Pending,955
Journal of Experimental Psychology: General,137,2,2008,The psychophysics of contingency assessment.,"Allan, Lorraine G.; Hannah, Samuel D.; Crump, Matthew J. C.; Siegel, Shepard",Pending,226-243,Articles,https://doi.org/10.1037/0096-3445.137.2.226,Pending,36
Journal of Experimental Psychology: General,137,2,2008,"""The development of language and abstract concepts: The case of natural number"": Correction to Condry and Spelke (2008).","Condry, Kirsten F.; Spelke, Elizabeth S.",Pending,243,Other,https://doi.org/10.1037/0096-3445.137.2.243,Pending,1
Journal of Experimental Psychology: General,137,2,2008,Visual representation of eye gaze is coded by a nonopponent multichannel system.,"Calder, Andrew J.; Jenkins, Rob; Cassel, Anneli; Clifford, Colin W. G.",Pending,244-261,Articles,https://doi.org/10.1037/0096-3445.137.2.244,Pending,83
Journal of Experimental Psychology: General,137,2,2008,"""Goal neglect and Spearman's<em> g</em>: Competing parts of a complex task"": Correction to Duncan et al. (2008).","Duncan, John; Parr, Alice; Woolgar, Alexandra; Thompson, Russell; Bright, Peter; Cox, Sally; Bishop, Sonia; Nimmo-Smith, Ian",Pending,261,Other,https://doi.org/10.1037/0096-3445.137.2.261,Pending,0
Journal of Experimental Psychology: General,137,2,2008,When do motor behaviors (mis)match affective stimuli? An evaluative coding view of approach and avoidance reactions.,"Eder, Andreas B.; Rothermund, Klaus",Pending,262-281,Articles,https://doi.org/10.1037/0096-3445.137.2.262,Pending,246
Journal of Experimental Psychology: General,137,2,2008,The nature of phoneme representation in spoken word recognition.,"Gaskell, M. Gareth; Quinlan, Philip T.; Tamminen, Jakke; Cleland, Alexandra A.",Pending,282-302,Articles,https://doi.org/10.1037/0096-3445.137.2.282,Pending,17
Journal of Experimental Psychology: General,137,2,2008,Dynamics of the attentional control of word retrieval: Analyses of response time distributions.,"Roelofs, Ardi",Pending,303-323,Articles,https://doi.org/10.1037/0096-3445.137.2.303,Pending,66
Journal of Experimental Psychology: General,137,2,2008,Immediate priming and cognitive aftereffects.,"Huber, David E.",Pending,324-347,Articles,https://doi.org/10.1037/0096-3445.137.2.324,Pending,58
Journal of Experimental Psychology: General,137,2,2008,"From chair to ""chair"": A representational shift account of object labeling effects on memory.","Lupyan, Gary",Pending,348-369,Articles,https://doi.org/10.1037/0096-3445.137.2.348,Pending,87
Journal of Experimental Psychology: General,137,2,2008,A hierarchical process-dissociation model.,"Rouder, Jeffrey N.; Lu, Jun; Morey, Richard D.; Sun, Dongchu; Speckman, Paul L.",Pending,370-389,Articles,https://doi.org/10.1037/0096-3445.137.2.370,Pending,69
Journal of Experimental Psychology: General,137,2,2008,Prototype abstraction by monkeys (<em>Macaca mulatta</em>).,"Smith, J. David; Redford, Joshua S.; Haas, Sarah M.",Pending,390-401,Articles,https://doi.org/10.1037/0096-3445.137.2.390,Pending,44
Journal of Experimental Psychology: General,137,3,2008,A new consequence of Simpson's paradox: Stable cooperation in one-shot prisoner's dilemma from populations of individualistic learners.,"Chater, Nick; Vlaev, Ivo; Grinberg, Maurice",Pending,403-421,Articles,https://doi.org/10.1037/0096-3445.137.3.403,Pending,25
Journal of Experimental Psychology: General,137,3,2008,Propagation of innovations in networked groups.,"Mason, Winter A.; Jones, Andy; Goldstone, Robert L.",Pending,422-433,Articles,https://doi.org/10.1037/a0012798,Pending,43
